source_drive_id,source_relative_path,current_filename,destination_filename,destination_folder,format,country,language,angle,p_orient,source_bucket,md5_checksum,queue_action,drive_write_status,queue_id,original_filename
1c_ppIDus984YcHr_Zndtn5Hhd2ZUUABg,UPLOAD_CANVAS/cartao de credito/imagens/feed/17 - Feed espanhol__DAGS6jpM-qc.png,17 - Feed espanhol__DAGS6jpM-qc.png,CC_US_ES_IMG_APROBACION_PH_005.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,PH,visual_review_promoted,ae9b104b5d7f220cc9cc6a6d29048c56,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,6b23bdde07cf8954,17 - Feed espanhol__DAGS6jpM-qc.png
1kxnt2CqwpqqXRhNdSU2o2ubSF9HfJWUE,UPLOAD_CANVAS/cartao de credito/imagens/feed/17 - Feed ingles__DAGV0--vRMM.png,17 - Feed ingles__DAGV0--vRMM.png,CC_US_EN_IMG_APROBACION_PH_004.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,APROBACION,PH,visual_review_promoted,93c7a2f86d6cd0762b74835f8536c0a8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,55f5d9c4a7797391,17 - Feed ingles__DAGV0--vRMM.png
1mN1GQ-cyD1Dsay7EqevUOUjBsWO8G6W9,UPLOAD_CANVAS/cartao de credito/imagens/feed/18 - Feed espanhol__DAGS6rm09hc.png,18 - Feed espanhol__DAGS6rm09hc.png,CC_US_ES_IMG_LIMITE_ALTO_PH_002.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,LIMITE_ALTO,PH,visual_review_promoted,a032f498a54186716f9bdcc2b860d37c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,597ab970d6c74296,18 - Feed espanhol__DAGS6rm09hc.png
1TYf3Hb8H710xaS48kR1jseQhJBf6JN5D,UPLOAD_CANVAS/cartao de credito/imagens/feed/18 - Feed ingles__DAGV1N4PTVM.png,18 - Feed ingles__DAGV1N4PTVM.png,CC_US_EN_IMG_APROBACION_PH_005.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,APROBACION,PH,visual_review_promoted,6553271d18f65d082f0658a9fff4a2cb,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,6974ff61819623dd,18 - Feed ingles__DAGV1N4PTVM.png
1anXudzwOrSoJ91kfR0TjmwZJ9Z3U6bMb,UPLOAD_CANVAS/cartao de credito/imagens/feed/19 - Feed ingles__DAGV1P-ynkE.png,19 - Feed ingles__DAGV1P-ynkE.png,CC_US_EN_IMG_APROBACION_PH_006.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,APROBACION,PH,visual_review_promoted,dda0d8224767d5ffdf21508ba55fe765,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,9795b7d970669acb,19 - Feed ingles__DAGV1P-ynkE.png
1Vr7V53QG5CTM-RGCfP2aQtkdFKi6bInB,UPLOAD_CANVAS/cartao de credito/imagens/feed/20 - Feed Alemao__DAGT9Bv6dF8.png,20 - Feed Alemao__DAGT9Bv6dF8.png,CC_DE_DE_IMG_APROBACION_NH_001.png,MGS-CRIATIVOS/CC_DE_DE/IMG/FEED/DE/01_READY_CANDIDATE,IMG,DE,DE,APROBACION,NH,visual_review_promoted,e02ee44ba5a9690a65aecdde9fa60937,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,11accf89a2b5b02c,20 - Feed Alemao__DAGT9Bv6dF8.png
1t-L7qT87cOgx311qyTe4r6ByDd5yM3XE,UPLOAD_CANVAS/cartao de credito/imagens/feed/20 - Feed ingles__DAGV1Hna8l8.png,20 - Feed ingles__DAGV1Hna8l8.png,CC_US_EN_IMG_LIMITE_ALTO_PH_004.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,a8938483903b001dbf0ddf5ff90d3f20,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,d201725e9b858f53,20 - Feed ingles__DAGV1Hna8l8.png
1C5ocASWuakUwWWghpVDHb-ykvnjGex9c,UPLOAD_CANVAS/cartao de credito/imagens/feed/21 - Feed Alemao__DAGT9AtIKc0.png,21 - Feed Alemao__DAGT9AtIKc0.png,CC_DE_DE_IMG_APROBACION_NH_002.png,MGS-CRIATIVOS/CC_DE_DE/IMG/FEED/DE/01_READY_CANDIDATE,IMG,DE,DE,APROBACION,NH,visual_review_promoted,89c66c67b436711715a1923ea907898c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,92b6fb1b8bf4165d,21 - Feed Alemao__DAGT9AtIKc0.png
1SVY2vGm7G6OWz8liX6uCPDcEa7toapkY,UPLOAD_CANVAS/cartao de credito/imagens/feed/21 - Feed ingles__DAGV1TcOtKY.png,21 - Feed ingles__DAGV1TcOtKY.png,CC_US_EN_IMG_LIMITE_ALTO_PH_005.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,dfdb40215f5a6bbfdb59a82cee1f4ea9,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,6d5989b94bfc673a,21 - Feed ingles__DAGV1TcOtKY.png
1CPOy526K_T4AYoGdt6BsYaMAG_h-4eDq,UPLOAD_CANVAS/cartao de credito/imagens/feed/22 - feed alemao__DAGT9TqS1hc.png,22 - feed alemao__DAGT9TqS1hc.png,CC_DE_DE_IMG_APROBACION_NH_003.png,MGS-CRIATIVOS/CC_DE_DE/IMG/FEED/DE/01_READY_CANDIDATE,IMG,DE,DE,APROBACION,NH,visual_review_promoted,5a71dfae62c9f2ecc518e0644fc6dd6d,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8f9d2243549883dc,22 - feed alemao__DAGT9TqS1hc.png
1-nI2lTIgQfEyHTNkswu1OyEGihc1rzZ2,UPLOAD_CANVAS/cartao de credito/imagens/feed/22 - Feed ingles__DAGV1WbgCfM.png,22 - Feed ingles__DAGV1WbgCfM.png,CC_US_EN_IMG_LIMITE_ALTO_PH_006.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,3d639d991057b2267a12bd0734801fa8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ecbe4e238f27f272,22 - Feed ingles__DAGV1WbgCfM.png
12JqcyTmhqM6giwzKOxlHrRrHwXRUgILM,UPLOAD_CANVAS/cartao de credito/imagens/feed/22 - Feed KELLY espanhol__DAHKNm5nWJs.png,22 - Feed KELLY espanhol__DAHKNm5nWJs.png,CC_MX_ES_IMG_APROBACION_NH_001.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,MX,ES,APROBACION,NH,visual_review_promoted,4b2fa015fa2a41d4b16dc93769f5b07f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,2aedd8b8f421de68,22 - Feed KELLY espanhol__DAHKNm5nWJs.png
19RlLxeyGw8j5EOBTFMoX7bgPRU_PS6ba,UPLOAD_CANVAS/cartao de credito/imagens/feed/23 - Feed KELLY espanhol__DAHKNtJ168w.png,23 - Feed KELLY espanhol__DAHKNtJ168w.png,CC_MX_ES_IMG_APROBACION_NH_002.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,MX,ES,APROBACION,NH,visual_review_promoted,6fcf24c4df4e0eaea38f85b8bcdf269e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,dfd8766db435dd82,23 - Feed KELLY espanhol__DAHKNtJ168w.png
1uZHrP063L7Td_X2fJSpx-sGo3bBoVDtp,UPLOAD_CANVAS/cartao de credito/imagens/feed/24 - Feed KELLY espanhol__DAHKNrniHRw.png,24 - Feed KELLY espanhol__DAHKNrniHRw.png,CC_MX_ES_IMG_LIMITE_ALTO_NV_001.png,MGS-CRIATIVOS/CC_MX_ES/IMG/STORY/ES/01_READY_CANDIDATE,IMG,MX,ES,LIMITE_ALTO,NV,visual_review_promoted,0edb0fc45ac7502c6234a4fa8912c499,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,34691c6cc2b000c5,24 - Feed KELLY espanhol__DAHKNrniHRw.png
1Gy0DJAh1oFR7yeijgaN1c8_KO9eSAsEX,UPLOAD_CANVAS/cartao de credito/imagens/feed/25 - Feed espanhol__DAGTMq6sGgQ.png,25 - Feed espanhol__DAGTMq6sGgQ.png,CC_US_ES_IMG_APROBACION_NV_001.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NV,visual_review_promoted,baacf2f4dcf201c5247c7bf606af23ee,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,28a9ad21f30402be,25 - Feed espanhol__DAGTMq6sGgQ.png
127SOQ_TES7myw-NYlEVaDClSPNLejljx,UPLOAD_CANVAS/cartao de credito/imagens/feed/26 - Feed espanhol KELLY 1080 x 1080 px__DAGy_5bTL10.png,26 - Feed espanhol KELLY 1080 x 1080 px__DAGy_5bTL10.png,CC_MX_ES_IMG_APROBACION_NH_003.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,MX,ES,APROBACION,NH,visual_review_promoted,53b2fbfd90bd6968fe47ed31a9519bb8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,3ed29c99a431e903,26 - Feed espanhol KELLY 1080 x 1080 px__DAGy_5bTL10.png
14qvwSJ1xhX54yOX7g1uK5Uubn3IJ3BtQ,UPLOAD_CANVAS/cartao de credito/imagens/feed/26 - Feed espanhol__DAGTMoiPKpo.png,26 - Feed espanhol__DAGTMoiPKpo.png,CC_US_ES_IMG_APROBACION_NV_002.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NV,visual_review_promoted,0e28407e0a1a51d09455d4762e280a8d,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,94f3c1c7463111dd,26 - Feed espanhol__DAGTMoiPKpo.png
1EbPZbFtJchPpCVcvGLUhxtptxtA2nSzP,UPLOAD_CANVAS/cartao de credito/imagens/feed/26 - Feed ingles__DAGWOb4WsME.png,26 - Feed ingles__DAGWOb4WsME.png,CC_US_EN_IMG_LIMITE_ALTO_NH_003.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,f0fb34ea8aa39521f944d472fdf8e122,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,bc96795b5581b457,26 - Feed ingles__DAGWOb4WsME.png
1IdJXJQvHSNGU9IVaoYVj3v4dD4m5mbon,UPLOAD_CANVAS/cartao de credito/imagens/feed/26 - Feed ingles.png,26 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_007.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,04ea77db5e305abd45aa0460277989cc,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8aef049f006d9048,26 - Feed ingles.png
1JTM_gmLDw90W64EtYIDC-k89HwHrX0IR,UPLOAD_CANVAS/cartao de credito/imagens/feed/27 - Feed espanhol KELLY 1080 x 1080 px__DAGy_w_SJfw.png,27 - Feed espanhol KELLY 1080 x 1080 px__DAGy_w_SJfw.png,CC_MX_ES_IMG_APROBACION_NH_004.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,MX,ES,APROBACION,NH,visual_review_promoted,86a987d905fa247095f550e835bdb676,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,673d0b02110bf07a,27 - Feed espanhol KELLY 1080 x 1080 px__DAGy_w_SJfw.png
1KSSqxdMG1KrHCppASvcW6E14fpqwGTGJ,UPLOAD_CANVAS/cartao de credito/imagens/feed/27 - Feed ingles.png,27 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_008.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,9e9385fee45179cbe1f5558618f29cc0,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ccb023f00bd21222,27 - Feed ingles.png
1C1bokNEjBEpK4oKdY_052lroca1S6IaA,UPLOAD_CANVAS/cartao de credito/imagens/feed/27- Feed espanhol__DAGTMviXH0E.png,27- Feed espanhol__DAGTMviXH0E.png,CC_US_ES_IMG_APROBACION_NV_003.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NV,visual_review_promoted,a770740ba2c2ff396031f9ad41ae9c59,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,4828ebb1c688e7b7,27- Feed espanhol__DAGTMviXH0E.png
1gRoNFGUPta2VAtueXclzFLE5RpFTuyMp,UPLOAD_CANVAS/cartao de credito/imagens/feed/28 - Feed espanhol KELLY 1080 x 1080 px__DAGy_wZyDv4.png,28 - Feed espanhol KELLY 1080 x 1080 px__DAGy_wZyDv4.png,CC_MX_ES_IMG_APROBACION_NH_005.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,MX,ES,APROBACION,NH,visual_review_promoted,ffd9106618599f81e440e045c5c16ace,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ddfdce8cb4a325f2,28 - Feed espanhol KELLY 1080 x 1080 px__DAGy_wZyDv4.png
1_TQFAtSSfLtIkdKEQpukd8_jTbR-J9Cg,UPLOAD_CANVAS/cartao de credito/imagens/feed/28 - Feed espanhol__DAGTREZKuxo.png,28 - Feed espanhol__DAGTREZKuxo.png,CC_US_ES_IMG_APROBACION_NH_011.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,c2f7adb6b3a8fe3eef3de8d81a3c87ff,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,44f3b71a8d928496,28 - Feed espanhol__DAGTREZKuxo.png
15tScBRNo2-Me55wHx_TQQ5B62pg6cKAR,UPLOAD_CANVAS/cartao de credito/imagens/feed/28 - Feed ingles__DAGWOif_Kys.png,28 - Feed ingles__DAGWOif_Kys.png,CC_US_EN_IMG_LIMITE_ALTO_NH_004.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,7519192a075c3fe4484166945e6a3f0c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,89392284529379f2,28 - Feed ingles__DAGWOif_Kys.png
1yXaiFPCI9E2gaPSOob3fzUERL7z6wObF,UPLOAD_CANVAS/cartao de credito/imagens/feed/28 - Feed ingles.png,28 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_009.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,5667038e703100c062f9035594dd3dc6,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,3ca4da5634e6e8cd,28 - Feed ingles.png
132166rTMEHEf-JxTmbCdV3e4ro7T-4n_,UPLOAD_CANVAS/cartao de credito/imagens/feed/29 - Feed (espanhol)__DAGTRLzvSxo.png,29 - Feed (espanhol)__DAGTRLzvSxo.png,CC_US_ES_IMG_APROBACION_NV_004.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NV,visual_review_promoted,c08c96ac84917bf9b0fa47842bf974a9,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,866d0bdc6ef074b0,29 - Feed (espanhol)__DAGTRLzvSxo.png
1X3Vh_GPoQJKqH92uSqQNnQsBUZXU3GTq,UPLOAD_CANVAS/cartao de credito/imagens/feed/29 - Feed ingles.png,29 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_010.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,8cddff6f80852c01d07f7e842a0d4474,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,63f1687c60a7a71f,29 - Feed ingles.png
1UzL3w957ziJm3vnbmpdO11cb0l1Bi63L,UPLOAD_CANVAS/cartao de credito/imagens/feed/30 - Feed espanhol__DAGTRMcZwC4.png,30 - Feed espanhol__DAGTRMcZwC4.png,CC_US_ES_IMG_APROBACION_NH_012.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,48cc8c29a96f961385a4f428265e2020,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,73ec98054546a859,30 - Feed espanhol__DAGTRMcZwC4.png
1QAwgYSwRnKROc-I2OXID0t5psId1XKYA,UPLOAD_CANVAS/cartao de credito/imagens/feed/30 - Feed ingles.png,30 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_011.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,1eb7b2d8ed16180393d0e9c960e41e6b,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8c2d98068743823c,30 - Feed ingles.png
1RH3MAHvQjClxH0GBT_Fw2nBa1zKR8BWR,UPLOAD_CANVAS/cartao de credito/imagens/feed/31 - Feed espanhol__DAGTRUYxKjc.png,31 - Feed espanhol__DAGTRUYxKjc.png,CC_US_ES_IMG_APROBACION_NH_013.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,b4c1a6e88b7af5bb0236f7c19d9338ab,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e180b879c2986a76,31 - Feed espanhol__DAGTRUYxKjc.png
1H7cRa6CIP6GFY8oEccTFPguULWUkJACM,UPLOAD_CANVAS/cartao de credito/imagens/feed/31 - Feed ingles.png,31 - Feed ingles.png,CC_US_EN_IMG_LIMITE_ALTO_PH_012.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,PH,visual_review_promoted,d41e6cabc4655581e6a6c9ad1cccd7dd,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,c9f3740c8da4cd49,31 - Feed ingles.png
138M8lk5fhtUAG7H3-tE7oxV5XH5UMW67,UPLOAD_CANVAS/cartao de credito/imagens/feed/32 - Feed espanhol__DAGTRXWmSbg.png,32 - Feed espanhol__DAGTRXWmSbg.png,CC_US_ES_IMG_APROBACION_NH_014.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,c87887aee360ce3d24c4ea6446344130,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,b932397219d45096,32 - Feed espanhol__DAGTRXWmSbg.png
1apw7CNci3zeCEXAHFi8IiaWWZrjAV9a9,UPLOAD_CANVAS/cartao de credito/imagens/feed/32 - Feed espanhol.png,32 - Feed espanhol.png,CC_US_ES_IMG_LIMITE_ALTO_PH_003.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,LIMITE_ALTO,PH,visual_review_promoted,da0a4468c50695774d0086e80c84660e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,c78c13e46160c9ca,32 - Feed espanhol.png
1W-ZGCXVMx5TuDzjuSk6u_fvUUXYQ2Pwd,UPLOAD_CANVAS/cartao de credito/imagens/feed/32 - Feed Ingles.png,32 - Feed Ingles.png,CC_US_ES_IMG_RECOMPENSAS_NH_001.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,RECOMPENSAS,NH,visual_review_promoted,0162ae6883856067f4e443e5f8ff0abb,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a0653d15c456e863,32 - Feed Ingles.png
1cuuCNZ-DL90WGY2TcicFrKBJQ2C-dtRC,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Feed espanhol__DAGTRm3YhUs.png,33 - Feed espanhol__DAGTRm3YhUs.png,CC_US_ES_IMG_APROBACION_NH_015.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,cac434e93cb200cc53c494eb62b18372,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ae3b5682c22dc428,33 - Feed espanhol__DAGTRm3YhUs.png
19ZSxHd9Xx0LmgelNeamGh_9QvTPssO1P,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Feed espanhol.png,33 - Feed espanhol.png,CC_US_ES_IMG_LIMITE_ALTO_PH_004.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,LIMITE_ALTO,PH,visual_review_promoted,2fc01ec1e7fcb9a27526689029b3c356,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,fb561038a0c0b0d3,33 - Feed espanhol.png
17jMpdBwkR5WJbY4eyVQ0n1ATn0cUxPvi,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Feed Ingles.png,33 - Feed Ingles.png,CC_US_EN_IMG_LIMITE_ALTO_NH_005.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,14d6a0edc8f070d8f089ac3c36e7eecb,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,976ac9839433bad9,33 - Feed Ingles.png
1w3BiVoLwTL-Ro02SUNqywzF1cu-Nrql5,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Story Ingles KELLY 1080 x 1080 px.png,33 - Story Ingles KELLY 1080 x 1080 px.png,CC_MX_EN_IMG_LIMITE_ALTO_NH_001.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,MX,EN,LIMITE_ALTO,NH,visual_review_promoted,7cb683fd0f2df99ab645d26fc598bc09,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a179bef694895795,33 - Story Ingles KELLY 1080 x 1080 px.png
1ZGBJ_5zaafRC6OCGuheVxOa4DB09XL27,UPLOAD_CANVAS/cartao de credito/imagens/feed/34 - Feed Ingles.png,34 - Feed Ingles.png,CC_US_EN_IMG_LIMITE_ALTO_NH_006.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,ed80004e632974fbac2f438e550ea516,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8ab4b8e171c6b0a3,34 - Feed Ingles.png
111FiynQslzkeX7P7hhKRyeW6zPtGLo4O,UPLOAD_CANVAS/cartao de credito/imagens/feed/34 - Story Ingles KELLY 1080 x 1080 px.png,34 - Story Ingles KELLY 1080 x 1080 px.png,CC_MX_EN_IMG_LIMITE_ALTO_NH_002.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,MX,EN,LIMITE_ALTO,NH,visual_review_promoted,941abded9e16c140176bbdf469755711,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,daddd8454e529604,34 - Story Ingles KELLY 1080 x 1080 px.png
1Yq8lI-X3Ry0H5c9Gctcd9rvjRsY7Qivj,UPLOAD_CANVAS/cartao de credito/imagens/feed/35 - Feed ingles__DAGYHNAEWJA.png,35 - Feed ingles__DAGYHNAEWJA.png,CC_US_EN_IMG_LIMITE_ALTO_NV_001.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NV,visual_review_promoted,b9239a892e9d756f556b1184e5c7d331,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a624125c109ff3db,35 - Feed ingles__DAGYHNAEWJA.png
1nxuZgEabbcIpoqHSWfhln8ZYNUA0Ack5,UPLOAD_CANVAS/cartao de credito/imagens/feed/35 - Story Ingles KELLY 1080 x 1080 px.png,35 - Story Ingles KELLY 1080 x 1080 px.png,CC_MX_EN_IMG_LIMITE_ALTO_NH_003.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,MX,EN,LIMITE_ALTO,NH,visual_review_promoted,832515fa13a1f51172fbc27bc37934c3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,c5bfbf7db5de5067,35 - Story Ingles KELLY 1080 x 1080 px.png
1Vh2UxFIBZcqVbGZnspXv6cNRk38bwAA7,UPLOAD_CANVAS/cartao de credito/imagens/feed/35- Feed Ingles.png,35- Feed Ingles.png,CC_US_EN_IMG_LIMITE_ALTO_NH_007.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,IMG,US,EN,LIMITE_ALTO,NH,visual_review_promoted,fe54a9b11d2b91937cc45044bc626ff2,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,87cafa901955cbff,35- Feed Ingles.png
1g5KR3WGecN9lE7k0ksPiJhZvVMNMWld3,UPLOAD_CANVAS/cartao de credito/imagens/feed/36 - Feed espanhol__DAG9-CBE0Ao.png,36 - Feed espanhol__DAG9-CBE0Ao.png,CC_US_ES_IMG_APROBACION_NH_016.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,3ef85915eed671f3f9908937cad4e8fd,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,1dd1d90384a1e92a,36 - Feed espanhol__DAG9-CBE0Ao.png
1PDvEWXmTE9T_SJDSXfucznaRwlan8tCr,UPLOAD_CANVAS/cartao de credito/imagens/feed/36 - Feed espanhol__DAG9-KRvTJ8.png,36 - Feed espanhol__DAG9-KRvTJ8.png,CC_US_ES_IMG_APROBACION_NH_017.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,IMG,US,ES,APROBACION,NH,visual_review_promoted,1922a0c5943e098327af4a324699fc83,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,731034b1dc035eda,36 - Feed espanhol__DAG9-KRvTJ8.png
