source_kind,review_index,drive_id,current_filename,relative_path,vertical,country,language,format,angle,person,orientation,p_orient,confidence,notes,proposed_stem,ready_for_rename,variant,proposed_filename,destination_folder,queue_action
VID,11,10lFOzjwsBsXQ7vVwJOtSFoJZ-WCjNQVL,01 - FILME - Story Espanhol__DAHJd0mC5MI.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/01 - FILME - Story Espanhol__DAHJd0mC5MI.mp4,CC,US,ES,VID,UNKNOWN,PERSON,VERTICAL,PV,0.72,woman card angle unclear,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,MANUAL_REVIEW
VID,12,1VRUiT2lBpi84-EXvFCZpe5lBE6jifVa2,01 - IA - Story AFRICA SUL__DAHGTye3QNI.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/01 - IA - Story AFRICA SUL__DAHGTye3QNI.mp4,CC,UNKNOWN,UNKNOWN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.74,woman card large value,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/UNKNOWN/00_REVIEW,MANUAL_REVIEW
VID,13,1Foyq97vN6m6V_q6BWGQVULvKo6-1BrNo,01 - IA - Story Ingles GB.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/01 - IA - Story Ingles GB.mp4,CC,US,EN,VID,UNKNOWN,PERSON,VERTICAL,PV,0.78,woman cards no clear angle,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,MANUAL_REVIEW
VID,14,1hvZdvw7LATo8GEVvhGLbyiP8yYOVTJZN,01 - Story alemao AUDIO__DAGsxQ_z4Xk.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/01 - Story alemao AUDIO__DAGsxQ_z4Xk.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.96,genehmigt kreditkarte,CC_DE_DE_VID_APROBACION_NV,yes,007,CC_DE_DE_VID_APROBACION_NV_007.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,15,14cdGSBH2CgURh-fZwOslEdRJAAIzDeIL,01 Trabalho - Story (ingles)__DAGfBKPJSC8.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/01 Trabalho - Story (ingles)__DAGfBKPJSC8.mp4,JOBS,US,EN,VID,UNKNOWN,NO_PERSON,VERTICAL,NV,0.97,warehouse jobs hiring,JOBS_US_EN_VID_UNKNOWN_NV,no,001,JOBS_US_EN_VID_UNKNOWN_NV_001.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,MANUAL_REVIEW
VID,16,1SohrB7w4NMHz3mpiXEKDSoSYT3Duk9Xl,02 - FILME - Story Espanhol__DAHJd58WuxY.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/02 - FILME - Story Espanhol__DAHJd58WuxY.mp4,CC,US,ES,VID,APROBACION,PERSON,VERTICAL,PV,0.91,pago aprobado,CC_US_ES_VID_APROBACION_PV,yes,001,CC_US_ES_VID_APROBACION_PV_001.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,17,1h6B8D7axPPW-_zR1pfbcl64ZkBf66Sf2,02 - IA - Story AFRICA SUL__DAHGT_dg6RE.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/02 - IA - Story AFRICA SUL__DAHGT_dg6RE.mp4,CC,DE,DE,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.82,large value,CC_DE_DE_VID_LIMITE_ALTO_PV,yes,001,CC_DE_DE_VID_LIMITE_ALTO_PV_001.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,18,1J8vG19muUDcJzEnrS-SVdhmx_PmwmNOM,02 - IA - Story Ingles GB.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/02 - IA - Story Ingles GB.mp4,CC,US,EN,VID,UNKNOWN,PERSON,VERTICAL,PV,0.78,woman card no clear text,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,MANUAL_REVIEW
VID,19,1CFwUVtuOrqYU_VrM3h_7gSF7hHI4fIgT,02 - Story Alemao AUDIO__DAGsxexnW9U.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/02 - Story Alemao AUDIO__DAGsxexnW9U.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.96,genehmigt kreditkarte,CC_DE_DE_VID_APROBACION_NV,yes,008,CC_DE_DE_VID_APROBACION_NV_008.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,20,1OZAF7WfPEKnWBkTPHjUXzY5-lOqZ6dM9,03 - IA - Story Alemanha__DAHGG7rzWkw.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/03 - IA - Story Alemanha__DAHGG7rzWkw.mp4,CC,DE,DE,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.88,large euro value,CC_DE_DE_VID_LIMITE_ALTO_PV,yes,002,CC_DE_DE_VID_LIMITE_ALTO_PV_002.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,21,1x5u-aYzJJfTI2RIwpuNvgh8UCJSN7j3F,03 - IA - Story Ingles GB.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/03 - IA - Story Ingles GB.mp4,CC,US,EN,VID,UNKNOWN,PERSON,VERTICAL,PV,0.79,woman black cards no clear angle,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,MANUAL_REVIEW
VID,22,13RawObyTcTW4FRlE2cZFESbnu62MMD15,03 - Story Alemao AUDIO__DAGsxdV15lk.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/03 - Story Alemao AUDIO__DAGsxdV15lk.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.96,genehmigt kreditkarte,CC_DE_DE_VID_APROBACION_NV,yes,009,CC_DE_DE_VID_APROBACION_NV_009.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,23,1j1zV5I3MA9z4AaG90wUiTXM4waSxYbOl,04 - IA - Story GB ingles__DAHGCWYuEmY.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/04 - IA - Story GB ingles__DAHGCWYuEmY.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.88,pound value,CC_US_EN_VID_LIMITE_ALTO_PV,yes,002,CC_US_EN_VID_LIMITE_ALTO_PV_002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,24,1J6CJX3w4zEc4jbaHl7iixQBzDe5ju9t6,04 - IA - Story Ingles GB.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/04 - IA - Story Ingles GB.mp4,CC,US,EN,VID,UNKNOWN,PERSON,VERTICAL,PV,0.80,woman cards no clear angle,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,MANUAL_REVIEW
VID,25,164goo8ly2OIcQRG7180S71vdzEdl6F_F,05 - IA - Story Alemao.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/05 - IA - Story Alemao.mp4,CC,DE,DE,VID,APROBACION,PERSON,VERTICAL,PV,0.94,man card german approved,CC_DE_DE_VID_APROBACION_PV,yes,001,CC_DE_DE_VID_APROBACION_PV_001.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,26,1KIp33ls2UPZ0RyGGvWCMSkmvuXxMmncI,05 - IA - Story GB ingles__DAHGCZj48MA.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/05 - IA - Story GB ingles__DAHGCZj48MA.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.86,woman high value,CC_US_EN_VID_LIMITE_ALTO_PV,yes,003,CC_US_EN_VID_LIMITE_ALTO_PV_003.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,27,14-HkyO582pZqaHYX8LUrn_yC3c-bHjxk,05 - IA - Story Ingles GB.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/05 - IA - Story Ingles GB.mp4,CC,US,EN,VID,APROBACION,PERSON,VERTICAL,PV,0.78,woman cards approval likely,CC_US_EN_VID_APROBACION_PV,yes,002,CC_US_EN_VID_APROBACION_PV_002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,28,1GPKeZocTyBVdsFiGt72MSXLtwV5LFJXi,05 - Story Alemao__DAGxfAap0UM.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/05 - Story Alemao__DAGxfAap0UM.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.96,genehmigt kreditkarte,CC_DE_DE_VID_APROBACION_NV,yes,010,CC_DE_DE_VID_APROBACION_NV_010.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,29,1HEj4yRCdaystKkwG5gYYByhZQqGOw9lj,05 - Story Alemao__DAGxfJqWX4I.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/05 - Story Alemao__DAGxfJqWX4I.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.96,genehmigt kreditkarte,CC_DE_DE_VID_APROBACION_NV,yes,011,CC_DE_DE_VID_APROBACION_NV_011.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,30,1BXAiiRbVZm0zrS7sSH4NhM_FkYfzv44N,05 - Story alemao__DAGxfGOgfGU.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/05 - Story alemao__DAGxfGOgfGU.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.95,genehmigt kreditkarte,CC_DE_DE_VID_APROBACION_NV,yes,012,CC_DE_DE_VID_APROBACION_NV_012.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,31,1sPfXhG_zqTgZl0RFLNkqxVQpfJHbuRgs,06 - IA - Story Alemao.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/06 - IA - Story Alemao.mp4,CC,DE,DE,VID,APROBACION,PERSON,VERTICAL,PV,0.93,woman card german approved,CC_DE_DE_VID_APROBACION_PV,yes,002,CC_DE_DE_VID_APROBACION_PV_002.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,32,14bNYNGPU74IDEJ552hJvM7dqgPwd6ODi,07 - IA - Story (Alemao)__DAHANC4Uq10.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/07 - IA - Story (Alemao)__DAHANC4Uq10.mp4,CC,DE,DE,VID,APROBACION,PERSON,VERTICAL,PV,0.91,man german approved,CC_DE_DE_VID_APROBACION_PV,yes,003,CC_DE_DE_VID_APROBACION_PV_003.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,33,1dobW2rFyKd5jIGUx0Ps-rRMHRhC5RoFv,08 - IA - Story Espanhol__DAHEbhhvKiQ.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/08 - IA - Story Espanhol__DAHEbhhvKiQ.mp4,CC,US,ES,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.97,limite credito 15890,CC_US_ES_VID_LIMITE_ALTO_NV,yes,001,CC_US_ES_VID_LIMITE_ALTO_NV_001.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,34,1XNHD7GXWmbuRtLhXP8zCaiVRRJ_tiBK1,09 - IA - Story (Mexico) +2 RM GP Story há 2 meses.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/09 - IA - Story (Mexico) +2 RM GP Story há 2 meses.mp4,CC,MX,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.80,woman card 21367,CC_MX_ES_VID_LIMITE_ALTO_PV,yes,001,CC_MX_ES_VID_LIMITE_ALTO_PV_001.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,35,1I6SiZ895DsSggg8KxvjRf1ponKJDkBqQ,09 - IA - Story Espanhol__DAHEcIDdKWQ.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/09 - IA - Story Espanhol__DAHEcIDdKWQ.mp4,CC,US,ES,VID,APROBACION,PERSON,VERTICAL,PV,0.84,woman red card approval,CC_US_ES_VID_APROBACION_PV,yes,002,CC_US_ES_VID_APROBACION_PV_002.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,36,1dhwEQ2IwXMmgxfldT3XsN2pBD70PH99L,09 - IA - Story Mexico__DAHFbtG9ADQ.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/09 - IA - Story Mexico__DAHFbtG9ADQ.mp4,CC,MX,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.74,woman card Mexico value,CC_MX_ES_VID_LIMITE_ALTO_PV,no,002,CC_MX_ES_VID_LIMITE_ALTO_PV_002.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,MANUAL_REVIEW
VID,37,1wYAggIqSt1CV9A8FFreWoncCc4mxDiXF,09 - Story (alemanha) +2 RM GP Story há 1 ano.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/09 - Story (alemanha) +2 RM GP Story há 1 ano.mp4,CC,DE,DE,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.90,green visa euro value,CC_DE_DE_VID_LIMITE_ALTO_PV,yes,003,CC_DE_DE_VID_LIMITE_ALTO_PV_003.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,38,1KZAtlTKbSC6u44A6sO3tSrgNhyLrwGFU,09 - Story (alemanha)__DAGScwbKPCY.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/09 - Story (alemanha)__DAGScwbKPCY.mp4,CC,DE,DE,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.90,green visa euro value,CC_DE_DE_VID_LIMITE_ALTO_PV,yes,004,CC_DE_DE_VID_LIMITE_ALTO_PV_004.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,39,12KjJlk_9YBM1gakQVF5xI3ufp2HGiZ4A,10 - IA - Story Espanhol__DAHEcC4wOD8.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/10 - IA - Story Espanhol__DAHEcC4wOD8.mp4,CC,US,ES,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.82,graphic value 13990,CC_US_ES_VID_LIMITE_ALTO_NV,yes,002,CC_US_ES_VID_LIMITE_ALTO_NV_002.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,40,1M95IoE1Co73_DS7Q-FS2OCc_vtNmUQLn,10 - Story (alemanha) +2 RM GP Story há 1 ano.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/10 - Story (alemanha) +2 RM GP Story há 1 ano.mp4,CC,DE,DE,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.90,red card euro value,CC_DE_DE_VID_LIMITE_ALTO_PV,yes,005,CC_DE_DE_VID_LIMITE_ALTO_PV_005.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,41,1FNWRDV3srprhp-3haysyNZjavNg56UCo,10 - Story (alemanha)__DAGS7NHD-Yc.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/10 - Story (alemanha)__DAGS7NHD-Yc.mp4,CC,DE,DE,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.90,red card euro value,CC_DE_DE_VID_LIMITE_ALTO_PV,yes,006,CC_DE_DE_VID_LIMITE_ALTO_PV_006.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,42,1ily-OaFFxV_mwyLeykXQ85fIKJtLQols,100 - Story Ingles__DAGjr4wr9kQ.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/100 - Story Ingles__DAGjr4wr9kQ.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.78,credit card available,CC_US_EN_VID_APROBACION_NV,yes,002,CC_US_EN_VID_APROBACION_NV_002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,43,1-r2cplgTRgMD3lhwl1JzOr0OoEJSc4ev,100 - Story espanhol__DAHAghYug_c.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/100 - Story espanhol__DAHAghYug_c.mp4,CC,US,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.86,woman value 16475,CC_US_ES_VID_LIMITE_ALTO_PV,yes,001,CC_US_ES_VID_LIMITE_ALTO_PV_001.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,44,1ZvTSVraqnFtNz4dKCNAYeykESxezJ-HB,101 - Story espanhol__DAHAgX6DO30.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/101 - Story espanhol__DAHAgX6DO30.mp4,CC,US,ES,VID,UNKNOWN,PERSON,VERTICAL,PV,0.60,man cards text unclear,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,MANUAL_REVIEW
VID,45,1b3MtKqeagXWwEBppDAR9tOE3CfmwS0Az,102 - IA - Story Ingles__DAHGfUOFLKw.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/102 - IA - Story Ingles__DAHGfUOFLKw.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.84,woman value 13750,CC_US_EN_VID_LIMITE_ALTO_PV,yes,004,CC_US_EN_VID_LIMITE_ALTO_PV_004.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,46,1fydIMm8TVib8ApbNLThMAmj3acxZb6Aw,104 - Story espanhol__DAHDPArccfs.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/104 - Story espanhol__DAHDPArccfs.mp4,CC,US,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.84,woman value 12475,CC_US_ES_VID_LIMITE_ALTO_PV,yes,002,CC_US_ES_VID_LIMITE_ALTO_PV_002.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,47,1ZCwvdd6TuVha4T5osXuGKuZxdvZ2RYhr,11 - Story (alemanha)__DAGS7GgV7iw.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/11 - Story (alemanha)__DAGS7GgV7iw.mp4,CC,DE,DE,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.90,black card euro value,CC_DE_DE_VID_LIMITE_ALTO_PV,yes,007,CC_DE_DE_VID_LIMITE_ALTO_PV_007.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,48,1wPVXa3NmhUAETibrDZJofNw9ryw2ZOo-,13 - IA - Story GB ingles__DAHGC5ahHks.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/13 - IA - Story GB ingles__DAHGC5ahHks.mp4,CC,US,EN,VID,UNKNOWN,PERSON,VERTICAL,PV,0.62,woman card text unclear,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,MANUAL_REVIEW
VID,49,1Z9vxdLICOH61LaMskSMmmeJsg0Mw--2o,14 - IA - Story Espanhol__DAHEi-Nvnc0.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/14 - IA - Story Espanhol__DAHEi-Nvnc0.mp4,CC,US,ES,VID,APROBACION,PERSON,VERTICAL,PV,0.78,woman card no large value,CC_US_ES_VID_APROBACION_PV,yes,003,CC_US_ES_VID_APROBACION_PV_003.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,50,13yY_KgI7fXXzF_2Tx7bNI9foq5eP9jMU,14 - IA - Story GB ingles__DAHGC9hLIVY.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/14 - IA - Story GB ingles__DAHGC9hLIVY.mp4,CC,US,EN,VID,APROBACION,PERSON,VERTICAL,PV,0.76,woman card approval likely,CC_US_EN_VID_APROBACION_PV,no,003,CC_US_EN_VID_APROBACION_PV_003.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,MANUAL_REVIEW
VID,51,1KxI7CSUgnqI-IlEoILA23yS66klU3VKi,14 - IA - Story Ingles__DAHBCxfb2Lc.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/14 - IA - Story Ingles__DAHBCxfb2Lc.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.92,value 15475,CC_US_EN_VID_LIMITE_ALTO_PV,yes,005,CC_US_EN_VID_LIMITE_ALTO_PV_005.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,52,1gOh2vqT4vPzw2Ri2vM7kGGMQtqmTSDFs,15 - IA - Story Espanhol__DAHEi-9yRh4.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/15 - IA - Story Espanhol__DAHEi-9yRh4.mp4,CC,US,ES,VID,APROBACION,PERSON,VERTICAL,PV,0.78,woman envelope/card,CC_US_ES_VID_APROBACION_PV,yes,004,CC_US_ES_VID_APROBACION_PV_004.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,53,1w3lNsUP81CmVENrgmADP4fNYHT8laGpt,15 - IA - Story Mexico__DAHFcoYzl48.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/15 - IA - Story Mexico__DAHFcoYzl48.mp4,CC,MX,DE,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.74,value 21590,CC_MX_DE_VID_LIMITE_ALTO_PV,no,001,CC_MX_DE_VID_LIMITE_ALTO_PV_001.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/DE/00_REVIEW,MANUAL_REVIEW
VID,54,1E9mG3wcfN9aPSeASv1r-mu1CYbNrf-zF,16 - IA - Story GB ingles__DAHGFY50WCI.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/16 - IA - Story GB ingles__DAHGFY50WCI.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.93,pound value 18990,CC_US_EN_VID_LIMITE_ALTO_PV,yes,006,CC_US_EN_VID_LIMITE_ALTO_PV_006.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,55,1PFohHRc6uxkcsiniTc4Y0gZbuGSM_k26,17 - IA - Story GB ingles__DAHGFgwdgbs.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/17 - IA - Story GB ingles__DAHGFgwdgbs.mp4,CC,US,EN,VID,APROBACION,PERSON,VERTICAL,PV,0.72,woman card no large value,CC_US_EN_VID_APROBACION_PV,no,004,CC_US_EN_VID_APROBACION_PV_004.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,MANUAL_REVIEW
VID,56,1x8ivCKokm-QYRM8o6p4GwaiV2vkXwzx5,174 - IA - Story Ingles__DAHEvqADsdo.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/174 - IA - Story Ingles__DAHEvqADsdo.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.88,value 12728,CC_US_EN_VID_LIMITE_ALTO_PV,yes,007,CC_US_EN_VID_LIMITE_ALTO_PV_007.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,57,1z_W0mYkD_WhkODTo8_twIwIcwwSu-FBU,18 - IA - Story GB ingles.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/18 - IA - Story GB ingles.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.93,pound value 15999,CC_US_EN_VID_LIMITE_ALTO_PV,yes,008,CC_US_EN_VID_LIMITE_ALTO_PV_008.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,58,1zUJZxzOcgAdF3j3DqXNgZ8_DpxNEqW4a,18 - Story ingles__DAHCMud9RN8.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/18 - Story ingles__DAHCMud9RN8.mp4,CC,US,EN,VID,APROBACION,PERSON,VERTICAL,PV,0.74,woman card no large value,CC_US_EN_VID_APROBACION_PV,no,005,CC_US_EN_VID_APROBACION_PV_005.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,MANUAL_REVIEW
VID,59,1jS7DA8ONS9EM9zzyydQJtnAMnkqtXBV9,19 - IA - Story GB ingles__DAHGLsKWs9U.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/19 - IA - Story GB ingles__DAHGLsKWs9U.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.93,pound value 16789,CC_US_EN_VID_LIMITE_ALTO_PV,yes,009,CC_US_EN_VID_LIMITE_ALTO_PV_009.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
