id,name,path,parent_path,mimeType,size,fileExtension,md5Checksum,width,height,durationMillis,createdTime,modifiedTime
1CdbVMCNkrE5Ztpn9gdkrI2Opixdt2NPa,CC_DE_DE_VID_LIMITE_ALTO_NV_005.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_NV_005.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,631800,mp4,9d52d7b981b1661894b11cb50d8bc523,,,,2026-06-14T16:22:05.487Z,2026-06-14T16:22:05.487Z
16g7G-4UVF-UTO6kC1st936UXQAVWExqZ,CC_DE_DE_VID_LIMITE_ALTO_NV_006.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_NV_006.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,902630,mp4,dc4831f0b053ebf476072c026792206e,,,,2026-06-14T16:22:09.257Z,2026-06-14T16:22:09.257Z
1T5_QtnV2UW5hXdNNDKaMAK1s4otcMivO,CC_DE_DE_VID_LIMITE_ALTO_NV_007.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_NV_007.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,895053,mp4,dc111f78d5c78581b42c0045376a913a,,,,2026-06-14T16:22:12.940Z,2026-06-14T16:22:12.940Z
1JNd8Q3L4pWu95_HaepvAqDmCs8w4yOIu,CC_DE_DE_VID_LIMITE_ALTO_NV_008.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_NV_008.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,6637529,mp4,bfef121070c55bc7dd4dacd3ff295149,,,,2026-06-14T16:22:16.912Z,2026-06-14T16:22:16.912Z
1nI1DmIzEi4NE8wN2BXm4yvXi0GADWbB5,CC_DE_DE_VID_LIMITE_ALTO_PV_001.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_PV_001.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,8697987,mp4,f9627556703d9ec7db9ba93688d4f27d,,,,2026-06-14T16:15:26.174Z,2026-06-14T16:15:26.174Z
16l_E7oBFU6enrvQxzbbJCKKDqdf4j3ZR,CC_DE_DE_VID_LIMITE_ALTO_PV_002.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_PV_002.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,6789569,mp4,6789b5541baa54611979aceb213130fc,,,,2026-06-14T16:15:33.923Z,2026-06-14T16:15:33.923Z
1EfFKgYlSoCGNluTXCtCjQ2wJCc-9YJxe,CC_DE_DE_VID_LIMITE_ALTO_PV_003.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_PV_003.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,827538,mp4,ef14fd98b9424c0d815c21c45f04caab,,,,2026-06-14T16:16:32.953Z,2026-06-14T16:16:32.953Z
1sVZJ_elN9SosElxNXbUtS8zyuW6_lHue,CC_DE_DE_VID_LIMITE_ALTO_PV_005.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_PV_005.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,696555,mp4,26cf3c463ec534b7041f56c2013eb054,,,,2026-06-14T16:16:43.908Z,2026-06-14T16:16:43.908Z
1zWnneQFvMai98qQ0Hlx-7cUu502lS3Px,CC_DE_DE_VID_LIMITE_ALTO_PV_007.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_PV_007.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,715865,mp4,e51987e9e653fd7490f16033b03d1821,,,,2026-06-14T16:16:51.426Z,2026-06-14T16:16:51.426Z
1S4y3-fTb5XOMR5JVevff7FWku0Lz1qTI,CC_DE_DE_VID_LIMITE_ALTO_PV_008.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_PV_008.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,9521164,mp4,dcf72106f46495bfeccf7539572379d4,,,,2026-06-14T16:22:21.386Z,2026-06-15T20:14:39.787Z
1AHbNgQvKMfWTKx7gIK3yMo58MPGCTdWZ,CC_DE_DE_VID_LIMITE_ALTO_PV_009.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_PV_009.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,9955602,mp4,a2a5e8eaaacd61f6903fa06c0c1b2321,,,,2026-06-14T16:22:25.771Z,2026-06-15T20:14:40.614Z
1JFMXtyjyyt7Vp9mkXaD36mJ8uXuwB2qO,CC_DE_DE_VID_LIMITE_ALTO_PV_010.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_PV_010.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,11587486,mp4,22476e1b5030cc086d66bdcf5b4d2701,,,,2026-06-14T16:22:30.477Z,2026-06-15T20:14:41.385Z
1HREx_WK0vUzUiK87MxPbKZSKWN_0_a4M,CC_DE_DE_VID_LIMITE_ALTO_PV_011.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_PV_011.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,1538095,mp4,ccddb4024fed0b17a32ffd20ee0a468a,,,,2026-06-14T16:22:34.086Z,2026-06-15T20:14:42.145Z
1-njujJ0hBLIrOAIm7FCMkNsFRMFEH8QY,CC_DE_DE_VID_LIMITE_ALTO_PV_012.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_DE_DE_VID_LIMITE_ALTO_PV_012.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,764464,mp4,60d394bc501494af3e980e794052eb10,,,,2026-06-14T16:22:37.933Z,2026-06-15T20:14:42.867Z
1Foyq97vN6m6V_q6BWGQVULvKo6-1BrNo,CC_GB_EN_VID_APROBACION_PV_001.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_GB_EN_VID_APROBACION_PV_001.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE,video/mp4,11107861,mp4,a82ca276ac8cf7c0c473126d66dff7cc,1080,1920,15066,2026-06-08T14:45:06.980Z,2026-06-15T22:01:01.504Z
1J8vG19muUDcJzEnrS-SVdhmx_PmwmNOM,CC_GB_EN_VID_APROBACION_PV_002.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_GB_EN_VID_APROBACION_PV_002.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE,video/mp4,9831998,mp4,cc89194a759685c81f3f487b60e3fe70,1080,1920,15066,2026-06-08T14:45:08.740Z,2026-06-15T22:01:02.619Z
1x5u-aYzJJfTI2RIwpuNvgh8UCJSN7j3F,CC_GB_EN_VID_APROBACION_PV_003.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_GB_EN_VID_APROBACION_PV_003.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE,video/mp4,10087402,mp4,ef0f0fddd8e1b8f12e218b3deda578bf,1080,1920,15066,2026-06-08T14:45:10.799Z,2026-06-15T22:01:03.950Z
1J6CJX3w4zEc4jbaHl7iixQBzDe5ju9t6,CC_GB_EN_VID_APROBACION_PV_004.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_GB_EN_VID_APROBACION_PV_004.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE,video/mp4,8720116,mp4,a6b36237419fec378155fbe41f8586b6,1080,1920,15066,2026-06-08T14:45:12.539Z,2026-06-15T22:01:05.055Z
1wPVXa3NmhUAETibrDZJofNw9ryw2ZOo-,CC_GB_EN_VID_APROBACION_PV_005.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_GB_EN_VID_APROBACION_PV_005.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE,video/mp4,8557233,mp4,93e9b5b8d6bf15bb3a65d393e69090bd,1080,1920,15066,2026-06-08T14:46:16.804Z,2026-06-15T22:01:06.114Z
1xiaKEl3PkLLEzIHK4ss7phNFNBToBnZ0,CC_GB_EN_VID_APROBACION_PV_006.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_GB_EN_VID_APROBACION_PV_006.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE,video/mp4,7939212,mp4,1b547a83515bfb17763e065a84b5ce61,1080,1920,15066,2026-06-08T14:49:14.139Z,2026-06-15T22:01:07.263Z
14JcD8slyA-SkWtf5wycQ5bKIMGERK8Jq,CC_GB_EN_VID_APROBACION_PV_007.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_GB_EN_VID_APROBACION_PV_007.mp4,MGS-CRIATIVOS/CC_GB_EN/VID/STORY/EN/01_READY_CANDIDATE,video/mp4,12537547,mp4,7a355b7c62c1bbde1993ae77b2476b6e,1080,1920,15066,2026-06-08T14:49:17.392Z,2026-06-15T22:01:08.355Z
1RZBb_YsCHRFYQYoq9YUrDICz2rr8krnk,CC_MX_DE_VID_APROBACION_PV_001.mp4,MGS-CRIATIVOS/CC_MX_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_MX_DE_VID_APROBACION_PV_001.mp4,MGS-CRIATIVOS/CC_MX_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,10998495,mp4,3158113604e549d030c09407439bdc73,,,,2026-06-14T16:22:47.271Z,2026-06-14T16:22:47.271Z
1Clchx9osGFPJIc5Hscbkca6m-JZRd3VQ,CC_MX_DE_VID_APROBACION_PV_002.mp4,MGS-CRIATIVOS/CC_MX_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_MX_DE_VID_APROBACION_PV_002.mp4,MGS-CRIATIVOS/CC_MX_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,9622892,mp4,1215512ca3d3ae28c3d99b253c96331a,,,,2026-06-14T16:22:51.556Z,2026-06-14T16:22:51.556Z
1nI2lf_BU0lBw5KmEyiMSGaTST8iKGl-1,CC_MX_DE_VID_APROBACION_PV_003.mp4,MGS-CRIATIVOS/CC_MX_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_MX_DE_VID_APROBACION_PV_003.mp4,MGS-CRIATIVOS/CC_MX_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,11417023,mp4,8bb192512dd8b3129b5789a8b55025ce,,,,2026-06-14T16:22:56.260Z,2026-06-14T16:22:56.260Z
1DgSBYXmDuyVlFdcT-YeIQU1XiXv-l4m5,CC_MX_DE_VID_APROBACION_PV_004.mp4,MGS-CRIATIVOS/CC_MX_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_MX_DE_VID_APROBACION_PV_004.mp4,MGS-CRIATIVOS/CC_MX_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,7990353,mp4,9297e8ae8df2b403eecb6092df909d81,,,,2026-06-14T16:23:00.238Z,2026-06-14T16:23:00.238Z
1D2-23O4J-15Ma6AnLXathqcw1n_vRDXM,CC_MX_DE_VID_APROBACION_PV_005.mp4,MGS-CRIATIVOS/CC_MX_DE/VID/STORY/DE/01_READY_CANDIDATE/CC_MX_DE_VID_APROBACION_PV_005.mp4,MGS-CRIATIVOS/CC_MX_DE/VID/STORY/DE/01_READY_CANDIDATE,video/mp4,9535051,mp4,3368a1143dadb7f1f7049f15ceb7522e,,,,2026-06-14T16:23:04.322Z,2026-06-14T16:23:04.322Z
1vnLWiyrQ7GbQWfbj8wrg-ogAHPnV3k4K,CC_MX_EN_IMG_LIMITE_ALTO_NH_001.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE/CC_MX_EN_IMG_LIMITE_ALTO_NH_001.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE,image/png,684075,png,eb859e9a7d7eb20df3048e2e38973480,1080,1080,,2026-06-14T16:05:04.539Z,2026-06-14T16:05:04.539Z
1ExS9gcjELvyRXLm5NqH3NIB87qAZBZ-H,CC_MX_EN_IMG_LIMITE_ALTO_NH_002.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE/CC_MX_EN_IMG_LIMITE_ALTO_NH_002.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE,image/png,630608,png,8136b5f8befa9f9a4743d659d6c96bf8,1080,1080,,2026-06-14T16:05:13.399Z,2026-06-14T16:05:13.399Z
1JPt_9w41IjQtz0ezy1QNLEUobpCiu9xs,CC_MX_EN_IMG_LIMITE_ALTO_NH_003.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE/CC_MX_EN_IMG_LIMITE_ALTO_NH_003.png,MGS-CRIATIVOS/CC_MX_EN/IMG/FEED/EN/01_READY_CANDIDATE,image/png,589587,png,cd0ee40b4ca9aa6af99118d9b4c4b5c9,1080,1080,,2026-06-14T16:05:21.086Z,2026-06-14T16:05:21.086Z
1NbWyWKe8wcWHmWjOmZpN74FW2tD7PqGW,CC_MX_ES_IMG_APROBACION_NH_001.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE/CC_MX_ES_IMG_APROBACION_NH_001.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,image/png,1109108,png,99d14f6941451e2c45bdabd2748ad2c0,1080,1080,,2026-06-14T16:03:06.663Z,2026-06-14T16:03:06.663Z
1FoZiXHFnAtN3k4ORwlsOwSHl998M8pcS,CC_MX_ES_IMG_APROBACION_NH_002.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE/CC_MX_ES_IMG_APROBACION_NH_002.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,image/png,902621,png,18d17b5cca61b0d6b3365cff97a34e38,1080,1080,,2026-06-14T16:03:10.828Z,2026-06-14T16:03:10.828Z
1YFx7K-5N5W8U-5-bDifysAzpEWz2nEvp,CC_MX_ES_IMG_APROBACION_NH_003.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE/CC_MX_ES_IMG_APROBACION_NH_003.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,image/png,278505,png,891b49df4db629fcb4779b8c851bb95b,1080,1080,,2026-06-14T16:03:25.206Z,2026-06-14T16:03:25.206Z
1V22rpLagRfDZYFylW4Y4RU0lCCAX0r1d,CC_MX_ES_IMG_APROBACION_NH_004.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE/CC_MX_ES_IMG_APROBACION_NH_004.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,image/png,250627,png,b332b09a23a3418af67abfbb022f80dc,1080,1080,,2026-06-14T16:03:41.458Z,2026-06-14T16:03:41.458Z
1KndL0lFgetWHDg42H6p6NAKp18_mqjjq,CC_MX_ES_IMG_APROBACION_NH_005.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE/CC_MX_ES_IMG_APROBACION_NH_005.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,image/png,283811,png,d42838f396a1efd5ec33ae800ca77444,1080,1080,,2026-06-14T16:03:53.459Z,2026-06-14T16:03:53.459Z
1Jz-R7GBTy90cRr43TuXnPJflzy4pm-_O,CC_MX_ES_IMG_LIMITE_ALTO_NH_001.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE/CC_MX_ES_IMG_LIMITE_ALTO_NH_001.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,image/png,229380,png,104a17ce6c1f54ebde5345224c5bc61c,1080,1080,,2026-06-14T15:59:06.204Z,2026-06-14T15:59:06.204Z
1Y6T_vEhzh5dJht7TcZu6XpX6L5bNPf1a,CC_MX_ES_IMG_LIMITE_ALTO_NH_002.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE/CC_MX_ES_IMG_LIMITE_ALTO_NH_002.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,image/png,249019,png,c6938c2b0337e28efd0746b0d1e08aa0,1080,1080,,2026-06-14T16:00:00.721Z,2026-06-14T16:00:00.721Z
17ZYlL50GfI7BXVRN5DO5-7mjVP8evVwG,CC_MX_ES_IMG_LIMITE_ALTO_NH_003.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE/CC_MX_ES_IMG_LIMITE_ALTO_NH_003.png,MGS-CRIATIVOS/CC_MX_ES/IMG/FEED/ES/01_READY_CANDIDATE,image/png,259092,png,a72ec56d7f0b1316885c51d68408bdaf,1080,1080,,2026-06-14T16:00:28.291Z,2026-06-14T16:00:28.291Z
1maRkumma6YGN4Dtq4U3vBD-JlUCgwRom,CC_MX_ES_IMG_LIMITE_ALTO_NV_001.png,MGS-CRIATIVOS/CC_MX_ES/IMG/STORY/ES/01_READY_CANDIDATE/CC_MX_ES_IMG_LIMITE_ALTO_NV_001.png,MGS-CRIATIVOS/CC_MX_ES/IMG/STORY/ES/01_READY_CANDIDATE,image/png,657565,png,e32e9758789aa6bda84e0bd36864e1d7,1080,1080,,2026-06-14T16:03:17.356Z,2026-06-14T16:03:17.356Z
1h_nsKfXdwjQAj14ZE_rfCnKez8PPwwsD,CC_MX_ES_VID_LIMITE_ALTO_PV_001.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_MX_ES_VID_LIMITE_ALTO_PV_001.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,video/mp4,7372874,mp4,ca992772f48ab9c50a214418ad92ba08,,,,2026-06-14T16:16:25.072Z,2026-06-14T16:16:25.072Z
1kRZMQnTznemqtY_6DHtueTo17qaa4QG3,CC_MX_ES_VID_LIMITE_ALTO_PV_002.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_MX_ES_VID_LIMITE_ALTO_PV_002.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,video/mp4,7373994,mp4,ded603c31ab9436daa44fc4a6600d38e,,,,2026-06-15T03:09:30.337Z,2026-06-15T07:21:29.093Z
1zuoQNj7z2UMp8NLAoFfmIIovHKYo7Lou,CC_MX_ES_VID_LIMITE_ALTO_PV_003.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_MX_ES_VID_LIMITE_ALTO_PV_003.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,video/mp4,9859447,mp4,a624919a01992c975fdd045db968248e,,,,2026-06-14T16:17:42.160Z,2026-06-14T16:17:42.160Z
1G6nxAn7FUic7jjypc-HphTkpaRlZkvN8,CC_MX_ES_VID_LIMITE_ALTO_PV_004.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_MX_ES_VID_LIMITE_ALTO_PV_004.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,video/mp4,9420068,mp4,0f6159a91e381893a8dfec846cf7d2d5,,,,2026-06-14T16:18:10.038Z,2026-06-14T16:18:10.038Z
1bGo8Wg-fFlMm_R4oQl1cY624BvG_qPSm,CC_MX_ES_VID_LIMITE_ALTO_PV_005.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_MX_ES_VID_LIMITE_ALTO_PV_005.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,video/mp4,18854720,mp4,6d5ede46aad96326def8ee1d16ebbc60,,,,2026-06-14T16:52:43.069Z,2026-06-14T16:52:43.069Z
10Qla9QBX5o6_eLIlBPemBjgT8PVRTwlA,CC_MX_ES_VID_LIMITE_ALTO_PV_006.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_MX_ES_VID_LIMITE_ALTO_PV_006.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,video/mp4,10309371,mp4,646aa7361bb313003a759aa0057251ad,,,,2026-06-14T16:52:47.246Z,2026-06-14T16:52:47.246Z
1IGlYf6LtvkdzTynIlbug9L6EBj-nHNSP,CC_MX_ES_VID_LIMITE_ALTO_PV_007.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_MX_ES_VID_LIMITE_ALTO_PV_007.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,video/mp4,8325989,mp4,797e0f9633086f05fb818deaa12f9276,,,,2026-06-15T03:10:36.492Z,2026-06-15T07:21:42.022Z
12F0znVz7cvPl6lBu0boUsSc6OdDkfmXG,CC_MX_ES_VID_LIMITE_ALTO_PV_008.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_MX_ES_VID_LIMITE_ALTO_PV_008.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,video/mp4,9848187,mp4,22370d654b2b77e831fbd1117174b757,,,,2026-06-14T16:23:08.621Z,2026-06-15T20:14:43.677Z
1NRfmsI3zSzbxrujic1Z7kCBKUrgTe8Ps,CC_MX_ES_VID_LIMITE_ALTO_PV_009.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_MX_ES_VID_LIMITE_ALTO_PV_009.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,video/mp4,14550904,mp4,bd7e404bbc1564d5bf65fab477f737d6,,,,2026-06-15T03:09:43.033Z,2026-06-15T20:14:44.456Z
1inY5eWi7BxJucozcOoQHU6oqN_agUxi_,CC_MX_ES_VID_LIMITE_ALTO_PV_010.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_MX_ES_VID_LIMITE_ALTO_PV_010.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,video/mp4,8706567,mp4,024942911259614847ae057a38cae4d3,,,,2026-06-15T03:09:55.636Z,2026-06-15T20:14:45.246Z
1MWdsLmj8IAF0iNLqvuw6Q7ME4zOABEgJ,CC_US_EN_IMG_APROBACION_NH_001.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE/CC_US_EN_IMG_APROBACION_NH_001.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,image/png,166754,png,167225175b24b0a2ffea1fb1fe328bbb,1080,1080,,2026-06-14T15:59:44.577Z,2026-06-14T15:59:44.577Z
1o97lefIlrGC_c1ji_GaHobbIbi1ypUYL,CC_US_EN_IMG_APROBACION_NH_002.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE/CC_US_EN_IMG_APROBACION_NH_002.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,image/png,192729,png,8358a93e7e6b02953ba1369d71c75127,1080,1080,,2026-06-14T15:59:52.151Z,2026-06-14T15:59:52.151Z
1AZ-rerfbQan3WNwkhK1nTpto5MWl_MiB,CC_US_EN_IMG_APROBACION_NH_003.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE/CC_US_EN_IMG_APROBACION_NH_003.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,image/png,193383,png,52870233b4218fee4c3673020d091ffe,1080,1080,,2026-06-14T16:00:13.313Z,2026-06-14T16:00:13.313Z
1sAPlClLD39-adJ1kXVsuev7xURtjxU2D,CC_US_EN_IMG_APROBACION_NH_004.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE/CC_US_EN_IMG_APROBACION_NH_004.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,image/png,295620,png,2e7d75371d8c8da7cd950320b9e8377b,1080,1080,,2026-06-14T16:01:18.019Z,2026-06-14T16:01:18.019Z
1jr-zpRR29CMwn9NT7uejKlFwqghJP6xl,CC_US_EN_IMG_APROBACION_NH_005.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE/CC_US_EN_IMG_APROBACION_NH_005.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,image/png,174178,png,066ac115bcc92a6b7a75954216bbded8,1080,1080,,2026-06-14T16:01:25.291Z,2026-06-14T16:01:25.291Z
1ilpyZoA0zLWhIlIqVh4UhfwKhoZXe4fE,CC_US_EN_IMG_APROBACION_NH_006.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE/CC_US_EN_IMG_APROBACION_NH_006.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,image/png,174957,png,ccc0a9840015844762799eec04021861,1080,1080,,2026-06-14T16:01:28.951Z,2026-06-14T16:01:28.951Z
